first_name,last_name,username,email,role_name,report_date,income,expenditures
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-03-05,0,33.33
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-03-06,0,145.83
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-03-07,927.44,116.59
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-03-08,0,74.5
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-03-09,0,62.89
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-03-10,0,15.64
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-03-11,0,158.26
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-03-12,0,32.86
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-03-13,0,98.19
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-03-14,1081.26,10.46
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-03-15,0,86.34
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-03-16,0,58.18
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-03-17,0,75.67
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-03-18,0,80.95
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-03-19,0,131.84
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-03-20,0,37.51
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-03-21,930.21,111.07
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-03-22,0,34.01
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-03-23,0,156.61
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-03-24,0,75.82
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-03-25,0,112.5
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-03-26,0,16.27
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-03-27,0,105.12
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-03-28,1066.19,144.46
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-03-29,0,89.39
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-03-30,0,8.64
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-03-31,0,70.37
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-04-01,0,2.56
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-04-02,0,99.41
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-04-03,0,119.65
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-04-04,1022.66,47.29
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-04-05,0,3.0
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-04-06,0,69.97
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-04-07,0,8.21
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-04-08,0,89.95
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-04-09,0,1.89
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-04-10,0,105.04
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-04-11,994.06,141.35
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-04-12,0,127.8
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-04-13,0,106.75
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-04-14,0,128.96
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-04-15,0,143.99
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-04-16,0,10.21
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-04-17,0,23.29
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-04-18,1090.48,61.29
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-04-19,0,31.05
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-04-20,0,22.82
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-04-21,0,100.99
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-04-22,0,115.89
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-04-23,0,114.39
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-04-24,0,119.97
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-04-25,920.54,2.44
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-04-26,0,86.62
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-04-27,0,119.72
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-04-28,0,55.12
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-04-29,0,115.85
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-04-30,0,39.8
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-05-01,0,66.24
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-05-02,1068.31,152.49
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-05-03,0,31.45
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-05-04,0,30.79
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-05-05,0,150.23
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-05-06,0,24.4
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-05-07,0,120.93
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-05-08,0,91.9
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-05-09,934.65,85.56
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-05-10,0,68.33
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-05-11,0,20.68
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-05-12,0,144.75
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-05-13,0,57.33
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-05-14,0,37.36
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-05-15,0,47.65
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-05-16,1101.03,58.75
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-05-17,0,67.64
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-05-18,0,63.39
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-05-19,0,117.33
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-05-20,0,108.07
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-05-21,0,13.93
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-05-22,0,19.57
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-05-23,1155.93,41.76
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-05-24,0,21.2
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-05-25,0,4.01
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-05-26,0,138.26
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-05-27,0,123.35
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-05-28,0,43.47
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-05-29,0,93.01
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-05-30,1127.83,122.08
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-05-31,0,55.44
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-06-01,0,12.9
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-06-02,0,149.26
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-06-03,0,83.28
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-06-04,0,154.87
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-06-05,0,123.59
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-06-06,937.84,10.11
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-06-07,0,126.14
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-06-08,0,64.23
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-06-09,0,88.7
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-06-10,0,124.44
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-06-11,0,112.21
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-06-12,0,60.11
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-06-13,1007.38,55.91
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-06-14,0,129.73
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-06-15,0,34.75
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-06-16,0,147.4
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-06-17,0,21.64
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-06-18,0,116.12
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-06-19,0,77.43
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-06-20,999.03,90.94
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-06-21,0,134.15
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-06-22,0,117.32
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-06-23,0,69.83
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-06-24,0,74.08
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-06-25,0,35.49
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-06-26,0,61.65
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-06-27,916.4,126.38
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-06-28,0,43.8
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-06-29,0,137.33
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-06-30,0,88.58
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-07-01,0,12.28
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-07-02,0,19.96
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-07-03,0,69.59
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-07-04,1150.88,19.56
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-07-05,0,152.03
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-07-06,0,95.21
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-07-07,0,140.99
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-07-08,0,115.95
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-07-09,0,75.92
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-07-10,0,2.28
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-07-11,994.74,98.83
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-07-12,0,29.65
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-07-13,0,10.09
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-07-14,0,106.38
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-07-15,0,153.32
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-07-16,0,136.38
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-07-17,0,11.57
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-07-18,1159.66,67.75
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-07-19,0,45.34
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-07-20,0,157.08
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-07-21,0,76.85
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-07-22,0,66.92
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-07-23,0,88.49
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-07-24,0,99.21
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-07-25,992.08,84.14
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-07-26,0,75.22
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-07-27,0,81.22
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-07-28,0,158.68
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-07-29,0,118.76
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-07-30,0,79.45
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-07-31,0,119.97
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-08-01,973.99,24.45
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-08-02,0,11.2
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-08-03,0,133.56
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-08-04,0,146.32
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-08-05,0,58.84
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-08-06,0,61.82
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-08-07,0,149.38
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-08-08,1007.87,16.32
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-08-09,0,135.76
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-08-10,0,125.32
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-08-11,0,149.67
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-08-12,0,146.08
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-08-13,0,31.02
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-08-14,0,112.05
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-08-15,1013.24,131.64
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-08-16,0,65.2
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-08-17,0,45.71
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-08-18,0,66.29
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-08-19,0,105.86
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-08-20,0,59.01
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-08-21,0,12.86
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-08-22,1179.23,126.81
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-08-23,0,61.57
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-08-24,0,31.36
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-08-25,0,120.43
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-08-26,0,58.19
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-08-27,0,116.51
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-08-28,0,149.12
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-08-29,1171.13,44.75
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-08-30,0,153.7
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-08-31,0,29.0
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-09-01,0,76.61
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-09-02,0,63.96
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-09-03,0,60.56
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-09-04,0,26.18
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-09-05,923.43,0.22
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-09-06,0,82.45
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-09-07,0,38.28
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-09-08,0,50.25
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-09-09,0,87.83
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-09-10,0,59.88
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-09-11,0,14.87
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-09-12,969.05,75.99
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-09-13,0,30.16
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-09-14,0,26.67
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-09-15,0,130.51
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-09-16,0,27.76
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-09-17,0,86.65
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-09-18,0,75.79
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-09-19,1128.75,79.93
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-09-20,0,79.0
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-09-21,0,108.58
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-09-22,0,105.27
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-09-23,0,88.77
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-09-24,0,16.83
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-09-25,0,152.92
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-09-26,996.77,60.79
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-09-27,0,61.95
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-09-28,0,91.34
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-09-29,0,92.38
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-09-30,0,58.75
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-10-01,0,127.17
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-10-02,0,79.47
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-10-03,925.18,64.89
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-10-04,0,81.84
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-10-05,0,110.03
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-10-06,0,27.95
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-10-07,0,151.32
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-10-08,0,69.52
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-10-09,0,120.98
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-10-10,923.98,142.0
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-10-11,0,2.11
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-10-12,0,68.36
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-10-13,0,12.33
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-10-14,0,25.62
Chris,Anderson,chris_anderson60,chris_anderson60@example.com,ADMIN,2025-10-15,0,34.54
