first_name,last_name,username,email,role_name,report_date,income,expenditures
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-02-19,0,12.51
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-02-20,0,29.45
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-02-21,1038.05,83.86
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-02-22,0,101.16
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-02-23,0,71.46
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-02-24,0,148.77
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-02-25,0,60.17
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-02-26,0,151.53
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-02-27,0,98.22
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-02-28,1120.86,65.18
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-03-01,0,83.62
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-03-02,0,64.62
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-03-03,0,0.61
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-03-04,0,68.74
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-03-05,0,125.41
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-03-06,0,103.24
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-03-07,1138.29,75.48
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-03-08,0,149.48
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-03-09,0,94.36
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-03-10,0,84.26
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-03-11,0,86.69
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-03-12,0,27.38
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-03-13,0,86.19
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-03-14,1126.63,12.46
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-03-15,0,82.57
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-03-16,0,20.18
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-03-17,0,141.9
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-03-18,0,137.98
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-03-19,0,119.39
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-03-20,0,13.64
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-03-21,1162.89,31.15
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-03-22,0,115.91
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-03-23,0,148.47
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-03-24,0,83.91
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-03-25,0,58.06
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-03-26,0,159.73
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-03-27,0,69.84
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-03-28,942.21,82.62
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-03-29,0,59.21
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-03-30,0,70.06
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-03-31,0,51.61
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-04-01,0,80.66
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-04-02,0,66.05
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-04-03,0,46.29
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-04-04,1167.58,4.59
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-04-05,0,106.36
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-04-06,0,111.7
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-04-07,0,134.74
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-04-08,0,46.79
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-04-09,0,113.64
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-04-10,0,139.81
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-04-11,1055.18,103.51
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-04-12,0,62.98
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-04-13,0,25.28
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-04-14,0,41.9
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-04-15,0,116.29
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-04-16,0,98.67
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-04-17,0,47.18
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-04-18,1143.89,26.46
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-04-19,0,96.46
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-04-20,0,27.04
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-04-21,0,98.09
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-04-22,0,91.0
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-04-23,0,57.06
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-04-24,0,84.81
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-04-25,955.59,111.36
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-04-26,0,32.71
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-04-27,0,83.04
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-04-28,0,64.78
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-04-29,0,159.49
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-04-30,0,115.76
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-05-01,0,67.85
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-05-02,924.41,146.12
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-05-03,0,28.7
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-05-04,0,149.5
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-05-05,0,11.72
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-05-06,0,71.6
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-05-07,0,56.16
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-05-08,0,125.03
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-05-09,904.45,63.59
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-05-10,0,79.28
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-05-11,0,1.78
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-05-12,0,88.41
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-05-13,0,126.5
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-05-14,0,45.64
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-05-15,0,70.82
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-05-16,940.46,126.86
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-05-17,0,148.26
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-05-18,0,119.47
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-05-19,0,56.78
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-05-20,0,137.04
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-05-21,0,32.91
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-05-22,0,102.06
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-05-23,971.15,82.82
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-05-24,0,124.07
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-05-25,0,121.18
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-05-26,0,92.15
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-05-27,0,42.83
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-05-28,0,101.24
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-05-29,0,54.28
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-05-30,1021.29,126.34
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-05-31,0,142.69
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-06-01,0,92.5
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-06-02,0,137.06
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-06-03,0,75.15
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-06-04,0,9.08
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-06-05,0,44.94
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-06-06,983.2,92.9
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-06-07,0,140.4
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-06-08,0,82.04
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-06-09,0,22.52
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-06-10,0,17.72
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-06-11,0,75.0
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-06-12,0,98.77
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-06-13,930.65,142.95
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-06-14,0,3.23
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-06-15,0,57.38
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-06-16,0,2.07
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-06-17,0,34.4
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-06-18,0,81.54
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-06-19,0,17.51
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-06-20,1117.53,36.67
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-06-21,0,17.08
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-06-22,0,116.7
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-06-23,0,59.17
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-06-24,0,13.69
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-06-25,0,72.16
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-06-26,0,58.24
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-06-27,1068.27,158.43
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-06-28,0,139.63
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-06-29,0,153.63
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-06-30,0,113.6
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-07-01,0,108.19
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-07-02,0,143.87
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-07-03,0,43.58
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-07-04,1058.1,145.71
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-07-05,0,33.83
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-07-06,0,64.27
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-07-07,0,124.48
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-07-08,0,46.03
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-07-09,0,119.56
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-07-10,0,51.34
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-07-11,1186.31,23.63
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-07-12,0,143.67
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-07-13,0,73.4
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-07-14,0,70.17
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-07-15,0,94.91
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-07-16,0,27.5
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-07-17,0,64.85
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-07-18,957.35,128.67
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-07-19,0,50.38
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-07-20,0,137.97
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-07-21,0,28.25
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-07-22,0,56.41
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-07-23,0,137.14
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-07-24,0,152.76
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-07-25,1175.04,83.07
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-07-26,0,139.4
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-07-27,0,134.08
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-07-28,0,58.96
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-07-29,0,152.75
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-07-30,0,111.82
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-07-31,0,109.23
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-08-01,999.53,67.18
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-08-02,0,7.57
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-08-03,0,133.28
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-08-04,0,18.45
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-08-05,0,68.32
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-08-06,0,11.43
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-08-07,0,159.6
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-08-08,1081.52,132.37
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-08-09,0,50.37
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-08-10,0,10.03
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-08-11,0,155.0
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-08-12,0,64.92
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-08-13,0,138.57
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-08-14,0,128.1
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-08-15,1161.11,151.6
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-08-16,0,100.16
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-08-17,0,114.68
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-08-18,0,134.01
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-08-19,0,90.08
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-08-20,0,66.48
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-08-21,0,118.19
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-08-22,1019.16,26.22
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-08-23,0,125.14
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-08-24,0,103.83
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-08-25,0,91.91
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-08-26,0,7.03
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-08-27,0,77.53
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-08-28,0,95.46
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-08-29,1185.09,94.53
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-08-30,0,73.24
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-08-31,0,146.34
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-09-01,0,71.74
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-09-02,0,145.97
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-09-03,0,75.12
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-09-04,0,131.15
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-09-05,1167.03,57.92
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-09-06,0,86.29
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-09-07,0,13.68
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-09-08,0,52.56
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-09-09,0,7.8
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-09-10,0,156.54
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-09-11,0,11.49
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-09-12,1090.49,101.77
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-09-13,0,10.66
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-09-14,0,4.73
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-09-15,0,106.53
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-09-16,0,73.44
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-09-17,0,0.34
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-09-18,0,152.8
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-09-19,904.29,86.62
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-09-20,0,146.18
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-09-21,0,39.66
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-09-22,0,74.81
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-09-23,0,97.01
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-09-24,0,103.56
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-09-25,0,6.65
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-09-26,1063.32,97.94
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-09-27,0,67.24
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-09-28,0,89.0
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-09-29,0,16.47
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-09-30,0,91.36
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-10-01,0,144.67
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-10-02,0,154.71
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-10-03,1007.23,0.4
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-10-04,0,130.9
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-10-05,0,94.58
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-10-06,0,57.35
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-10-07,0,83.3
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-10-08,0,69.78
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-10-09,0,36.36
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-10-10,1037.95,66.15
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-10-11,0,116.47
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-10-12,0,157.45
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-10-13,0,81.66
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-10-14,0,22.52
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-10-15,0,78.83
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-10-16,0,29.97
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-10-17,983.16,71.92
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-10-18,0,4.05
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-10-19,0,118.47
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-10-20,0,43.22
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-10-21,0,80.74
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-10-22,0,105.49
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-10-23,0,110.86
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-10-24,993.49,85.07
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-10-25,0,79.7
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-10-26,0,69.44
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-10-27,0,76.23
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-10-28,0,118.03
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-10-29,0,120.83
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-10-30,0,47.99
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-10-31,1102.75,31.73
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-11-01,0,54.8
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-11-02,0,154.28
Laura,Johnson,laura_johnson35,laura_johnson35@example.com,USER,2025-11-03,0,101.12
